Lexp;Cen.;Doc.venda;Material;Cluster produto;Segmento produto certo; Quantidade da Remessa (Peso Bruto) ;Numero da Remessa;No.OT;Transportadora;Tipo de Veículo;Itin.;Itinerário OV;EmissorOrd;Motivo Carga Urgente TD;KM Rodado;Incoterm;Valor Individual (R$);Local TD;UF Origem;Transportador TD;Produto TD;Segmento TB;Segmento+Gases;Macro-Segmento;Cliente TD;Cidade TD;Base (Cliente - Cidade);UF Cliente;Planta/Cliente/Terminal;Rota;Tipo de Venda TD;Mês;Mês TD;ANO;Data;Região Destino;Dia da Semana;Pool Transportadora;Veículo Detalhado;Veículo;Tipo de Rota;Código Share;% Share Contrato;Frete Contrato (R$/t);Frete por Viagem (R$);Volume Limite Mês (kg);Business;segmento;Cluster;Business - Cluster;Limite de Cargas Urgentes (Mês);Data Criação SML;Status SML;SML;Tecnologia;Placa Cavalo;Placa Carreta;Ultimo status SML;Prioridade (Hermes);Data/Hora de Agendamento;Chegada na Origem;Status da Chegada na Origem;Delta (Real-Agendado) h;Franquia do Produto-Expedição;Saída da Origem;Status da Saída na Origem;Excedente/Restante Franquia Carga (h);Tipo de Atraso Carga;Horário Nota Fiscal;Delta (Saída-NF) min;Status CTE;Permanência Origem (h);Previsão de Entrega;Previsão Entrega (Início);Previsão Entrega (Fim);Chegada no Destino;Delta (Chegada-Previsão);On Time Delivery (OTD);Tipo de Chegada (Cliente);Saída do Destino;Permanência no Destino (h);Franquia Descarga;Sobreestadia (h);Presença de Sobreestadia;Tarifa Sobreestadia;Valor Sobreestadia;Grau da Espera;Responsável (Inválida);Tempo Operação;Ilha Produto;Turno;Ilha Segmento;Tempo Teórico Carregamento;Tempo Teórico Carregamento(h);Tempo de Carregamento E-track (hrs);Tempo de Descarga E-track (hrs);Tempo de Carga GTG (hrs);Meta Tempo de Carga GTG (hrs); Distância;UMD;Fim da Validade;ZFRE;Transit Time;Should Cost;Origem;origem latitude;origem longitude;Destino;destino latitude;destino longitude
E024;SP22;50755349;PIB06TF;Especialidades;V&S;7.588,80;805560215;103930592;301673;TRULIQ-CIF;BR6950;BR6950       ;1000007552;;544;CIF;R$3.300,00;Q3 PIB;SP;Transjacks;PIB;Especialidades;Especialidades;Especialidades;Cristal;Joinville;Cristal - Joinville;SC;Cliente;Santo André (SP) - Joinville;Venda;9;Set;2020;9/2/2020;Sul;4ª Feira;BID 2019;Truck;Truck;Regular;1787-A;100%;R$3.300,00;R$0,00;0;Especialidades;ESPECIALIDADES;High Potential;Especialidades - High Potential;;2/9/2020 0:00;Válida;18726451;SIGhRA;FQJ7113;       ;FINALIZADO;Reativo;9/2/2020;9/2/2020;ADIANTADO;0:55;3:00;9/2/2020;No Prazo; ; ; ; ; ;1,97;4/9/2020 18:00;9/4/2020;;9/3/2020;-27,6;ADIANTADO;Fora da data de entrega;9/3/2020;1,321111111;1777;0;Sem Sobreestadia; ; ;0 a 5h;;24,46666667;Q3 PIB - PIB;Tarde;Q3 PIB - Especialidades;3:00;;2,916666667;1,316666667;;;544;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;JOINVILLE;-26,3045;-48,8487
E020;SP22;50779670;P531C3;Combustíveis;V&S;11.282,73;805563538;103930846;301103;VANLIQ-CIF;BR6987;BR6987       ;1000016067;;453;CIF;R$1.512,91;Q3 CK;SP;Contatto;C3-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Ultragaz;Barueri;Ultragaz - Barueri;SP;Cliente;Santo André (SP) - Barueri;Venda;9;Set;2020;9/3/2020;Sudeste;5ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Regular;7-A;100%;R$118,00;R$0,00;1.400.000;Combustíveis;COMBUSTÍVEIS;Business Focus;Combustíveis - Business Focus;;2/9/2020 0:00;Válida;18727071;SIGhRA;CUN2594;DVT7057;FINALIZADO;Reativo;9/3/2020;9/3/2020;ADIANTADO;0:46;4:00;9/3/2020;No Prazo; ; ;3/9/2020 16:36;0:43;ATRASADO;2,32;04/09/2020 das 00:00 às 23:59;9/4/2020;9/4/2020;9/4/2020;6,89;NO PRAZO; ;9/4/2020;1,674444444;1446;0;Sem Sobreestadia; ; ;0 a 5h;;17,56666667;Q3 CK - C3-GLP (Propano/Butano);Tarde;Q3 CK - Gases;4:00;;3,1;1,683333333;2,683333333;3,54;49;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;BARUERI;-23,5057;-46,879
E020;SP22;50779670;P531C3;Combustíveis;V&S;14.517,25;805563539;103930846;301103;VANLIQ-CIF;BR6987;BR6987       ;1000016067;;453;CIF;R$1.946,64;Q3 CK;SP;Contatto;C3-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Ultragaz;Barueri;Ultragaz - Barueri;SP;Cliente;Santo André (SP) - Barueri;Venda;9;Set;2020;9/3/2020;Sudeste;5ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Regular;7-A;100%;R$118,00;R$0,00;1.400.000;Combustíveis;COMBUSTÍVEIS;Business Focus;Combustíveis - Business Focus;;2/9/2020 0:00;Válida;18727071;SIGhRA;CUN2594;DVT7057;FINALIZADO;Reativo;9/3/2020;9/3/2020;ADIANTADO;0:46;4:00;9/3/2020;No Prazo; ; ;3/9/2020 16:36;0:43;ATRASADO;2,32;04/09/2020 das 00:00 às 23:59;9/4/2020;9/4/2020;9/4/2020;6,89;NO PRAZO; ;9/4/2020;1,674444444;1447;0;Sem Sobreestadia; ; ;0 a 5h;;17,56666667;Q3 CK - C3-GLP (Propano/Butano);Tarde;Q3 CK - Gases;4:00;;3,1;1,683333333;2,683333333;3,54;49;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;BARUERI;-23,5057;-46,879
E020;SP22;50779692;P531C3;Combustíveis;V&S;8.300,90;805563541;103930847;301103;VANLIQ-CIF;BR6987;BR6987       ;1000010427;;453;CIF;R$1.113,08;Q3 CK;SP;Contatto;C3-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Consigaz;Barueri;Consigaz - Barueri;SP;Cliente;Santo André (SP) - Barueri;Venda;9;Set;2020;9/3/2020;Sudeste;5ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Regular;7-A;100%;R$118,00;R$0,00;1.400.000;Combustíveis;COMBUSTÍVEIS;High Potential;Combustíveis - High Potential;;2/9/2020 0:00;Válida;18727603;SIGhRA;EXV5714;DVT6263;FINALIZADO;Reativo;9/3/2020;9/3/2020;ATRASADO;0:28;4:00;9/4/2020;Excedente;8:35;Atraso na Chegada do Carregamento;3/9/2020 18:35;10:58;ATRASADO;12,58;04/09/2020 das 06:00 às 21:40;9/4/2020;9/4/2020;9/4/2020;1,16;NO PRAZO; ;9/4/2020;1,250555556;1450;0;Sem Sobreestadia; ; ;0 a 5h;;15,43333333;Q3 CK - C3-GLP (Propano/Butano);Tarde;Q3 CK - Gases;4:00;;12,6;1,25;2,15;3,54;49;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;BARUERI;-23,5057;-46,879
E020;SP22;50779692;P531C3;Combustíveis;V&S;15.409,08;805563542;103930847;301103;VANLIQ-CIF;BR6987;BR6987       ;1000010427;;453;CIF;R$2.066,22;Q3 CK;SP;Contatto;C3-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Consigaz;Barueri;Consigaz - Barueri;SP;Cliente;Santo André (SP) - Barueri;Venda;9;Set;2020;9/3/2020;Sudeste;5ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Regular;7-A;100%;R$118,00;R$0,00;1.400.000;Combustíveis;COMBUSTÍVEIS;High Potential;Combustíveis - High Potential;;2/9/2020 0:00;Válida;18727603;SIGhRA;EXV5714;DVT6263;FINALIZADO;Reativo;9/3/2020;9/3/2020;ATRASADO;0:28;4:00;9/4/2020;Excedente;8:35;Atraso na Chegada do Carregamento;3/9/2020 18:35;10:58;ATRASADO;12,58;04/09/2020 das 06:00 às 21:40;9/4/2020;9/4/2020;9/4/2020;1,16;NO PRAZO; ;9/4/2020;1,250555556;1451;0;Sem Sobreestadia; ; ;0 a 5h;;15,43333333;Q3 CK - C3-GLP (Propano/Butano);Tarde;Q3 CK - Gases;4:00;;12,6;1,25;2,15;3,54;49;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;BARUERI;-23,5057;-46,879
E024;SP22;50751995;PIB06TF;Especialidades;V&S;758,88;805562115;103930591;301495;TRULIQ-CIF;BR7118;MEQ298       ;3000015841;;59;CIF;R$1.678,95;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;Redox Pty;Santos;Redox Pty - Santos;SP;Cliente;Santo André (SP) - Santos;Venda;9;Set;2020;9/3/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;219-A;75%;;R$1.678,95;1.222.500;;ESPECIALIDADES;;;;2/9/2020 0:00;Válida;18729116;Sascar;FRK6945;fqk1371;FINALIZADO;Reativo;9/3/2020;9/3/2020;ADIANTADO;1:00;3:00;9/3/2020;Excedente;0:52;Atraso no Processo de Carregamento; ; ; ;3,87;04/09/2020 das 00:00 às 23:59;9/4/2020;9/4/2020;9/4/2020;8,39;NO PRAZO; ;9/4/2020;8,068888889;1767;0;Com Sobreestadia;49,07;155,32;5h a 10h;;30,45;Q3 PIB - PIB;Manhã;Q3 PIB - Especialidades;3:00;;4,883333333;8,066666667;4,4;;51;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;SANTOS;-23,9535;-46,335
E024;SP22;50751995;PIB06TF;Especialidades;V&S;9.408,00;805562115;103930591;301495;TRULIQ-CIF;BR7118;MEQ298       ;3000015841;;59;CIF;R$0,00;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;Redox Pty;Santos;Redox Pty - Santos;SP;Cliente;Santo André (SP) - Santos;Venda;9;Set;2020;9/3/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;219-A;75%;;R$1.678,95;1.222.500;;ESPECIALIDADES;;;;2/9/2020 0:00;Válida;18729116;Sascar;FRK6945;fqk1371;FINALIZADO;Reativo;9/3/2020;9/3/2020;ADIANTADO;1:00;3:00;9/3/2020;Excedente;0:52;Atraso no Processo de Carregamento; ; ; ;3,87;04/09/2020 das 00:00 às 23:59;9/4/2020;9/4/2020;9/4/2020;8,39;NO PRAZO; ;9/4/2020;8,068888889;1768;0;Com Sobreestadia;49,07;155,32;5h a 10h;;30,45;Q3 PIB - PIB;Manhã;Q3 PIB - Especialidades;3:00;;4,883333333;8,066666667;4,4;;51;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;SANTOS;-23,9535;-46,335
E024;SP22;50751995;PIB06TF;Especialidades;V&S;1.568,00;805562115;103930591;301495;TRULIQ-CIF;BR7118;MEQ298       ;3000015841;;59;CIF;R$0,00;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;Redox Pty;Santos;Redox Pty - Santos;SP;Cliente;Santo André (SP) - Santos;Venda;9;Set;2020;9/3/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;219-A;75%;;R$1.678,95;1.222.500;;ESPECIALIDADES;;;;2/9/2020 0:00;Válida;18729116;Sascar;FRK6945;fqk1371;FINALIZADO;Reativo;9/3/2020;9/3/2020;ADIANTADO;1:00;3:00;9/3/2020;Excedente;0:52;Atraso no Processo de Carregamento; ; ; ;3,87;04/09/2020 das 00:00 às 23:59;9/4/2020;9/4/2020;9/4/2020;8,39;NO PRAZO; ;9/4/2020;8,068888889;1769;0;Com Sobreestadia;49,07;155,32;5h a 10h;;30,45;Q3 PIB - PIB;Manhã;Q3 PIB - Especialidades;3:00;;4,883333333;8,066666667;4,4;;51;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;SANTOS;-23,9535;-46,335
E024;SP22;50751995;PIB06TF;Especialidades;V&S;3.920,00;805562115;103930591;301495;TRULIQ-CIF;BR7118;MEQ298       ;3000015841;;59;CIF;R$0,00;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;Redox Pty;Santos;Redox Pty - Santos;SP;Cliente;Santo André (SP) - Santos;Venda;9;Set;2020;9/3/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;219-A;75%;;R$1.678,95;1.222.500;;ESPECIALIDADES;;;;2/9/2020 0:00;Válida;18729116;Sascar;FRK6945;fqk1371;FINALIZADO;Reativo;9/3/2020;9/3/2020;ADIANTADO;1:00;3:00;9/3/2020;Excedente;0:52;Atraso no Processo de Carregamento; ; ; ;3,87;04/09/2020 das 00:00 às 23:59;9/4/2020;9/4/2020;9/4/2020;8,39;NO PRAZO; ;9/4/2020;8,068888889;1770;0;Com Sobreestadia;49,07;155,32;5h a 10h;;30,45;Q3 PIB - PIB;Manhã;Q3 PIB - Especialidades;3:00;;4,883333333;8,066666667;4,4;;51;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;SANTOS;-23,9535;-46,335
E024;SP22;50763229;PIB16;Especialidades;V&S;19.950,00;805562153;103930595;301495;GRANEL-EXP;BR7118;MEQ195       ;3000010199;;59;CIF;R$1.678,95;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;Thames;Santos;Thames - Santos;SP;Cliente;Santo André (SP) - Santos;Venda;9;Set;2020;9/3/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;219-A;75%;;R$1.678,95;1.222.500;Especialidades;ESPECIALIDADES;Business Focus;Especialidades - Business Focus;;2/9/2020 0:00;Válida;18729095;Sascar;ESU6740;cua5147;FINALIZADO;Reativo;9/3/2020;9/3/2020;ADIANTADO;0:25;3:00;9/3/2020;Excedente;2:13;Atraso no Processo de Carregamento; ; ; ;5,22;04/09/2020 das 00:00 às 23:59;9/4/2020;9/4/2020;9/4/2020;6,23;NO PRAZO; ;9/9/2020;121,5411111;1778;0;Com Sobreestadia;49,07;5723,24;+20h;;143,2666667;Q3 PIB - PIB;Manhã;Q3 PIB - Especialidades;3:00;;5,666666667;121,55;5,183333333;;51;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;SANTOS;-23,9535;-46,335
E024;SP22;50767690;PIB30;Especialidades;V&S;20.000,00;805562155;103930670;301495;GRANEL-EXP;BR7118;MEQ182       ;3000009222;;59;CIF;R$1.678,95;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;De Monchy;Santos;De Monchy - Santos;SP;Cliente;Santo André (SP) - Santos;Venda;9;Set;2020;9/3/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;219-A;75%;;R$1.678,95;1.222.500;Especialidades;ESPECIALIDADES;Business Focus;Especialidades - Business Focus;;2/9/2020 0:00;Válida;18729143;Sascar;CUA6248;fei3948;FINALIZADO;Reativo;9/3/2020;9/3/2020;ADIANTADO;0:46;3:00;9/3/2020;Excedente;0:19;Atraso no Processo de Carregamento; ; ; ;3,32;04/09/2020 das 00:00 às 23:59;9/4/2020;9/4/2020;9/5/2020;35,05;ATRASADO; ;9/8/2020;66,01944444;1779;0;Com Sobreestadia;49,07;2996,45;+20h;;114,0666667;Q3 PIB - PIB;Manhã;Q3 PIB - Especialidades;3:00;;4,1;66,01666667;3,583333333;;51;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;SANTOS;-23,9535;-46,335
E024;SP22;50769040;PIB128TR;Especialidades;V&S;4.704,00;805562148;103930594;301495;TRULIQ-CIF;BR7118;MEQ097       ;3000010264;;59;CIF;R$1.678,95;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;Univar;Santos;Univar - Santos;SP;Cliente;Santo André (SP) - Santos;Venda;9;Set;2020;9/3/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;219-A;75%;;R$1.678,95;1.222.500;Especialidades;ESPECIALIDADES;Business Focus;Especialidades - Business Focus;;2/9/2020 0:00;Válida;18729135;Sascar;DPC9954;cua7224;FINALIZADO;Reativo;9/3/2020;9/3/2020;ADIANTADO;0:21;3:00;9/3/2020;Excedente;1:04;Atraso no Processo de Carregamento; ; ; ;4,07;04/09/2020 das 00:00 às 23:59;9/4/2020;9/4/2020;9/3/2020;-7,84;ADIANTADO;Fora da data de entrega;9/4/2020;15,55027778;1793;0;Com Sobreestadia;49,07;132,45;5h a 10h;;20,95;Q3 PIB - PIB;Manhã;Q3 PIB - Especialidades;3:00;;4,433333333;15,55;3,966666667;;51;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;SANTOS;-23,9535;-46,335
E024;SP22;50769040;PIB128TR;Especialidades;V&S;10.976,00;805562148;103930594;301495;TRULIQ-CIF;BR7118;MEQ097       ;3000010264;;59;CIF;R$0,00;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;Univar;Santos;Univar - Santos;SP;Cliente;Santo André (SP) - Santos;Venda;9;Set;2020;9/3/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;219-A;75%;;R$1.678,95;1.222.500;Especialidades;ESPECIALIDADES;Business Focus;Especialidades - Business Focus;;2/9/2020 0:00;Válida;18729135;Sascar;DPC9954;cua7224;FINALIZADO;Reativo;9/3/2020;9/3/2020;ADIANTADO;0:21;3:00;9/3/2020;Excedente;1:04;Atraso no Processo de Carregamento; ; ; ;4,07;04/09/2020 das 00:00 às 23:59;9/4/2020;9/4/2020;9/3/2020;-7,84;ADIANTADO;Fora da data de entrega;9/4/2020;15,55027778;1794;0;Com Sobreestadia;49,07;132,45;5h a 10h;;20,95;Q3 PIB - PIB;Manhã;Q3 PIB - Especialidades;3:00;;4,433333333;15,55;3,966666667;;51;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;SANTOS;-23,9535;-46,335
E024;SP22;50781074;PIB32TR;Especialidades;V&S;;805564317;103931064;301495;TRULIQ-CIF;BR7025;MEQ031       ;3000013389;;74;CIF;R$1.867,75;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;DMR Group;Guarujá;DMR Group - Guarujá;SP;Cliente;Santo André (SP) - Guarujá;Venda;9;Set;2020;9/3/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;217-A;100%;;R$1.867,75;1.630.000;Especialidades;ESPECIALIDADES;Business Focus;Especialidades - Business Focus;;3/9/2020 0:00;Válida;18734933;Sascar;GJR7287;EPU9403;FINALIZADO;Reativo;9/3/2020;9/3/2020;ADIANTADO;1:16;3:00;9/3/2020;No Prazo; ; ; ; ; ;1,2;05/09/2020 das 00:00 às 23:59;9/5/2020;9/5/2020;9/5/2020;8,9;NO PRAZO; ;9/5/2020;1,166666666;1840;0;Sem Sobreestadia; ; ;0 a 5h;;43,56666667;Q3 PIB - PIB;Tarde;Q3 PIB - Especialidades;3:00;;0,1;1,166666667;2,95;;74;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;GUARUJA;-23,9888;-46,258
E024;SP22;50781074;PIB32TR;Especialidades;V&S;3.136,00;805564317;103931064;301495;TRULIQ-CIF;BR7025;MEQ031       ;3000013389;;74;CIF;R$0,00;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;DMR Group;Guarujá;DMR Group - Guarujá;SP;Cliente;Santo André (SP) - Guarujá;Venda;9;Set;2020;9/3/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;217-A;100%;;R$1.867,75;1.630.000;Especialidades;ESPECIALIDADES;Business Focus;Especialidades - Business Focus;;3/9/2020 0:00;Válida;18734933;Sascar;GJR7287;EPU9403;FINALIZADO;Reativo;9/3/2020;9/3/2020;ADIANTADO;1:16;3:00;9/3/2020;No Prazo; ; ; ; ; ;1,2;05/09/2020 das 00:00 às 23:59;9/5/2020;9/5/2020;9/5/2020;8,9;NO PRAZO; ;9/5/2020;1,166666666;1841;0;Sem Sobreestadia; ; ;0 a 5h;;43,56666667;Q3 PIB - PIB;Tarde;Q3 PIB - Especialidades;3:00;;0,1;1,166666667;2,95;;74;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;GUARUJA;-23,9888;-46,258
E024;SP22;50781074;PIB32TR;Especialidades;V&S;12.544,00;805564317;103931064;301495;TRULIQ-CIF;BR7025;MEQ031       ;3000013389;;74;CIF;R$0,00;Q3 PIB;SP;Álamo;PIB;Especialidades;Especialidades;Especialidades;DMR Group;Guarujá;DMR Group - Guarujá;SP;Cliente;Santo André (SP) - Guarujá;Venda;9;Set;2020;9/3/2020;Sudeste;5ª Feira;BID 2019;Truck;Truck;Regular;217-A;100%;;R$1.867,75;1.630.000;Especialidades;ESPECIALIDADES;Business Focus;Especialidades - Business Focus;;3/9/2020 0:00;Válida;18734933;Sascar;GJR7287;EPU9403;FINALIZADO;Reativo;9/3/2020;9/3/2020;ADIANTADO;1:16;3:00;9/3/2020;No Prazo; ; ; ; ; ;1,2;05/09/2020 das 00:00 às 23:59;9/5/2020;9/5/2020;9/5/2020;8,9;NO PRAZO; ;9/5/2020;1,166666666;1842;0;Sem Sobreestadia; ; ;0 a 5h;;43,56666667;Q3 PIB - PIB;Tarde;Q3 PIB - Especialidades;3:00;;0,1;1,166666667;2,95;;74;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;GUARUJA;-23,9888;-46,258
E020;SP22;50779676;P531C3;Combustíveis;V&S;11.348,32;805566225;103931383;301103;VANLIQ-CIF;BR6987;BR6987       ;1000016067;;453;CIF;R$1.521,66;Q3 CK;SP;Contatto;C3-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Ultragaz;Barueri;Ultragaz - Barueri;SP;Cliente;Santo André (SP) - Barueri;Venda;9;Set;2020;9/4/2020;Sudeste;6ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Regular;7-A;100%;R$118,00;R$0,00;1.400.000;Combustíveis;COMBUSTÍVEIS;Business Focus;Combustíveis - Business Focus;;3/9/2020 0:00;Válida;18736483;SIGhRA;FQG8934;DVT7061;FINALIZADO;Reativo;9/4/2020;9/4/2020;ADIANTADO;1:56;4:00;9/4/2020;No Prazo; ; ;4/9/2020 15:50;0:49;ATRASADO;3,17;05/09/2020 das 00:00 às 18:00;9/5/2020;9/5/2020;9/4/2020;-4,76;ADIANTADO;Fora da data de entrega;9/4/2020;1,489166666;1448;0;Sem Sobreestadia; ; ;0 a 5h;;7,216666667;Q3 CK - C3-GLP (Propano/Butano);Manhã;Q3 CK - Gases;4:00;;5,116666667;1,483333333;4,333333333;3,54;49;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;BARUERI;-23,5057;-46,879
E020;SP22;50779676;P531C3;Combustíveis;V&S;14.601,65;805566226;103931383;301103;VANLIQ-CIF;BR6987;BR6987       ;1000016067;;453;CIF;R$1.958,00;Q3 CK;SP;Contatto;C3-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Ultragaz;Barueri;Ultragaz - Barueri;SP;Cliente;Santo André (SP) - Barueri;Venda;9;Set;2020;9/4/2020;Sudeste;6ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Regular;7-A;100%;R$118,00;R$0,00;1.400.000;Combustíveis;COMBUSTÍVEIS;Business Focus;Combustíveis - Business Focus;;3/9/2020 0:00;Válida;18736483;SIGhRA;FQG8934;DVT7061;FINALIZADO;Reativo;9/4/2020;9/4/2020;ADIANTADO;1:56;4:00;9/4/2020;No Prazo; ; ;4/9/2020 15:50;0:49;ATRASADO;3,17;05/09/2020 das 00:00 às 18:00;9/5/2020;9/5/2020;9/4/2020;-4,76;ADIANTADO;Fora da data de entrega;9/4/2020;1,489166666;1449;0;Sem Sobreestadia; ; ;0 a 5h;;7,216666667;Q3 CK - C3-GLP (Propano/Butano);Manhã;Q3 CK - Gases;4:00;;5,116666667;1,483333333;4,333333333;3,54;49;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;BARUERI;-23,5057;-46,879
E020;SP22;50779711;P531C3;Combustíveis;V&S;9.456,23;805566228;103931384;301103;VANLIQ-CIF;BR6987;BR6987       ;1000010427;;453;CIF;R$1.267,97;Q3 CK;SP;Contatto;C3-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Consigaz;Barueri;Consigaz - Barueri;SP;Cliente;Santo André (SP) - Barueri;Venda;9;Set;2020;9/4/2020;Sudeste;6ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Regular;7-A;100%;R$118,00;R$0,00;1.400.000;Combustíveis;COMBUSTÍVEIS;High Potential;Combustíveis - High Potential;;3/9/2020 0:00;Válida;18736489;SIGhRA;GEQ4F82;AXH3989;FINALIZADO;Reativo;9/4/2020;9/4/2020;ADIANTADO;0:20;4:00;9/4/2020;No Prazo; ; ;4/9/2020 18:12;0:37;ATRASADO;1,17;05/09/2020 das 06:00 às 17:20;9/5/2020;9/5/2020;9/5/2020;2,14;NO PRAZO; ;9/5/2020;1,176388889;1452;0;Sem Sobreestadia; ; ;0 a 5h;;15,63333333;Q3 CK - C3-GLP (Propano/Butano);Tarde;Q3 CK - Gases;4:00;;1,516666667;1,166666667;1,166666667;3,54;49;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;BARUERI;-23,5057;-46,879
E020;SP22;50779711;P531C3;Combustíveis;V&S;17.553,75;805566229;103931384;301103;VANLIQ-CIF;BR6987;BR6987       ;1000010427;;453;CIF;R$2.353,83;Q3 CK;SP;Contatto;C3-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Consigaz;Barueri;Consigaz - Barueri;SP;Cliente;Santo André (SP) - Barueri;Venda;9;Set;2020;9/4/2020;Sudeste;6ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Regular;7-A;100%;R$118,00;R$0,00;1.400.000;Combustíveis;COMBUSTÍVEIS;High Potential;Combustíveis - High Potential;;3/9/2020 0:00;Válida;18736489;SIGhRA;GEQ4F82;AXH3989;FINALIZADO;Reativo;9/4/2020;9/4/2020;ADIANTADO;0:20;4:00;9/4/2020;No Prazo; ; ;4/9/2020 18:12;0:37;ATRASADO;1,17;05/09/2020 das 06:00 às 17:20;9/5/2020;9/5/2020;9/5/2020;2,14;NO PRAZO; ;9/5/2020;1,176388889;1453;0;Sem Sobreestadia; ; ;0 a 5h;;15,63333333;Q3 CK - C3-GLP (Propano/Butano);Tarde;Q3 CK - Gases;4:00;;1,516666667;1,166666667;1,166666667;3,54;49;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;BARUERI;-23,5057;-46,879
E020;SP22;50784848;P531C3;Combustíveis;V&S;10.718,59;805568395;103931779;301103;VANLIQ-CIF;BR6987;BR6987       ;1000016067;PCP;453;CIF;R$1.437,32;Q3 CK;SP;Contatto;C3-GLP (Propano/Butano);Combustíveis;Gases;Químicos;Ultragaz;Barueri;Ultragaz - Barueri;SP;Cliente;Santo André (SP) - Barueri;Venda;9;Set;2020;9/4/2020;Sudeste;6ª Feira;BID 2019;Bitrem/Vanderleia;Bitrem/Vanderleia;Regular;7-A;100%;R$118,00;R$0,00;1.400.000;Combustíveis;COMBUSTÍVEIS;Business Focus;Combustíveis - Business Focus;;3/9/2020 0:00;Válida;18738679;SIGhRA;EXV5714;DVT6263;FINALIZADO;Reativo;9/4/2020;9/4/2020;ADIANTADO;1:56;4:00;9/4/2020;No Prazo; ; ;4/9/2020 17:09;0:34;ATRASADO;1,22;05/09/2020 das 00:00 às 18:00;9/5/2020;9/5/2020;9/4/2020;-3,02;ADIANTADO;Fora da data de entrega;9/4/2020;1,760555556;1538;0;Sem Sobreestadia; ; ;0 a 5h;;6,233333333;Q3 CK - C3-GLP (Propano/Butano);Tarde;Q3 CK - Gases;4:00;;3,183333333;1,766666667;3,45;3,54;49;KM;;;;;SANTO ANDRE;-23,6737;-46,5432;BARUERI;-23,5057;-46,879
